,frequency,peak flux density,duty cycle,loss calculted by iGSE,loss calculted by SE,Measured loss,error for iGSE,error for SE,loss error percent by iGSE
569,290000,0.0822,0.1,471.4943637,16.05930738,633.021875,0.255168925,0.974630723,1.342586304
570,290000,0.0918,0.1,621.3228378,21.16253174,828.278375,0.249862297,0.974449977,1.333088573
571,300000,0.0105,0.1,2.915212038,0.099293416,7.66968,0.619904346,0.987053773,2.630916688
572,300000,0.0118,0.1,3.902210312,0.132911016,9.81012,0.602226037,0.986451642,2.513990589
573,300000,0.0132,0.1,5.163602907,0.175874608,12.3612695,0.582275679,0.985772124,2.393923337
574,300000,0.0147,0.1,6.756584418,0.230132265,16.2132803,0.583268512,0.98580594,2.399626689
575,300000,0.0165,0.1,9.016820644,0.307116915,20.2863691,0.555523189,0.984860922,2.249836156
576,300000,0.0184,0.1,11.83867033,0.403230368,25.6571797,0.538582554,0.984283917,2.167234916
577,300000,0.0207,0.1,15.88883879,0.541180904,33.1582891,0.520818498,0.983678865,2.086891908
578,300000,0.0232,0.1,21.12501984,0.719527556,42.3735195,0.50145704,0.983019405,2.005845193
579,300000,0.0261,0.1,28.35217345,0.965687617,54.5595781,0.480344709,0.98230031,1.924352579
580,300000,0.0291,0.1,37.20767274,1.267309855,70.1613203,0.469683971,0.981937201,1.885668066
581,300000,0.0325,0.1,49.03679237,1.670214922,88.3043,0.444683981,0.98108569,1.800776432
582,300000,0.0363,0.1,64.63887249,2.201628698,113.0815,0.428386849,0.980530602,1.749434909
583,300000,0.0406,0.1,85.4977683,2.912091951,146.164125,0.415056408,0.980076562,1.709566553
584,300000,0.0456,0.1,114.2775738,3.892344907,186.637344,0.387702529,0.979144876,1.63319309
585,300000,0.051,0.1,151.1425884,5.147983673,238.744047,0.366926253,0.978437227,1.579594802
586,300000,0.0571,0.1,200.4302957,6.826744869,305.719031,0.344397059,0.977669873,1.525313476
587,300000,0.0636,0.1,262.3805318,8.936797416,396.3945,0.33808231,0.97745479,1.510761859
588,300000,0.0721,0.1,358.9458363,12.22585457,520.0375,0.309769322,0.976490437,1.448791008
589,300000,0.0801,0.1,466.8633622,15.90157341,658.518812,0.291040205,0.975852515,1.410517221
590,300000,0.0894,0.1,614.2800785,20.92265223,853.007,0.279865138,0.975471887,1.388628787
591,310000,0.0108,0.1,3.29796007,0.112329984,8.56842,0.615102893,0.986890234,2.59809695
592,310000,0.0122,0.1,4.471881598,0.152314273,11.1331797,0.598328445,0.986318888,2.48959626
593,310000,0.0134,0.1,5.653005064,0.192543863,13.5768799,0.583630031,0.985818254,2.401710196
594,310000,0.0152,0.1,7.745114073,0.263802024,17.7971,0.56481033,0.985177247,2.297848661
595,310000,0.017,0.1,10.24362479,0.348902409,22.7625098,0.549978237,0.984672059,2.222114755
596,310000,0.0191,0.1,13.70325455,0.466738935,28.8883691,0.525648038,0.983843362,2.108139274
597,310000,0.0212,0.1,17.7827292,0.605687653,35.8342305,0.503750214,0.983097512,2.015114221
598,310000,0.024,0.1,24.24319704,0.825734056,47.0648281,0.484897788,0.98245539,1.941362273
599,310000,0.0264,0.1,30.76076255,1.047725231,58.5466484,0.474593962,0.982104437,1.903289891
600,310000,0.0298,0.1,41.63257165,1.418023876,76.1402,0.453211685,0.981376147,1.828861321
601,310000,0.0334,0.1,55.35662329,1.885471169,98.4514922,0.437726925,0.980848729,1.778495261
602,310000,0.0374,0.1,73.43346208,2.501176325,125.80757,0.416303311,0.980119032,1.713218558
603,310000,0.042,0.1,98.11774185,3.341933854,160.9365,0.390332573,0.979234457,1.640238523
604,310000,0.0471,0.1,130.6432565,4.449767326,206.000547,0.365811118,0.978399245,1.5768173
605,310000,0.0526,0.1,172.1522698,5.86358275,266.603281,0.354275502,0.978006337,1.548648073
606,310000,0.0588,0.1,227.4074054,7.745597204,344.944438,0.340741927,0.977545377,1.516856662
607,310000,0.0657,0.1,300.0460912,10.21970309,433.362219,0.307632096,0.976417642,1.444318829
608,310000,0.0735,0.1,397.1048559,13.52556771,567.248125,0.299945053,0.976155818,1.428459301
609,310000,0.083,0.1,538.0059238,18.32472065,742.710312,0.275618077,0.97532723,1.380487238
610,310000,0.0925,0.1,705.2797977,24.02214307,950.783812,0.258212236,0.974734379,1.348094494
611,320000,0.0106,0.1,3.313185627,0.112848574,9.27838,0.64291335,0.98783747,2.800440737
612,320000,0.0118,0.1,4.331140645,0.147520573,11.7409404,0.631107859,0.98743537,2.710819473
613,320000,0.0131,0.1,5.623333062,0.191533221,14.4001299,0.609494282,0.986699202,2.560781967
614,320000,0.0147,0.1,7.499267095,0.255428367,18.5187305,0.595044212,0.986207026,2.469405379
615,320000,0.0165,0.1,10.00794812,0.340875157,24.0168203,0.583294208,0.985806816,2.399774659
616,320000,0.0186,0.1,13.49969304,0.459805539,30.3064199,0.554559955,0.984828114,2.244971039
617,320000,0.0207,0.1,17.6353374,0.600667423,37.8938203,0.534611785,0.984148671,2.148743709
618,320000,0.0233,0.1,23.70037502,0.807245297,49.1035,0.517338377,0.983560331,2.071844853
619,320000,0.0259,0.1,30.86967994,1.051435006,62.09775,0.502885693,0.983068066,2.011609777
620,320000,0.0289,0.1,40.59211188,1.382585355,79.5509609,0.489734487,0.98262013,1.959764033
621,320000,0.0324,0.1,54.00950545,1.839587737,102.4575,0.472859425,0.982045358,1.897027183
622,320000,0.0364,0.1,72.23873508,2.460483393,130.331617,0.445731306,0.981121362,1.804179113
623,320000,0.0407,0.1,95.48065931,3.252113652,165.489953,0.423042562,0.980348573,1.733230103
624,320000,0.0457,0.1,127.5349767,4.343897935,212.107297,0.398724238,0.979520281,1.663130402
625,320000,0.0505,0.1,163.6775731,5.574930816,267.383719,0.387855126,0.979150074,1.633600218
626,320000,0.0572,0.1,223.4361375,7.610334055,355.433406,0.3713699,0.97858858,1.590760608
627,320000,0.0638,0.1,293.5145776,9.997236842,446.377969,0.342452814,0.977603651,1.520803405
628,320000,0.0715,0.1,390.1701223,13.28936761,582.63275,0.330332663,0.977190833,1.493278744
629,320000,0.0803,0.1,521.4192148,17.75976998,759.76125,0.31370649,0.976624538,1.457102516
630,330000,0.0109,0.1,3.733536133,0.127165898,9.93979,0.624384808,0.98720638,2.66229913
631,330000,0.0122,0.1,4.947269974,0.168506212,12.7114697,0.610802677,0.986743766,2.569390748
632,330000,0.0136,0.1,6.489756207,0.221043978,16.3120098,0.602148583,0.986449004,2.513501167
633,330000,0.0152,0.1,8.56846709,0.291845794,20.6386504,0.584833944,0.98585926,2.408674759
634,330000,0.017,0.1,11.33258479,0.38599287,25.8718906,0.561973071,0.985080608,2.282964662
635,330000,0.019,0.1,14.96248498,0.509628882,32.7684219,0.543387075,0.984447561,2.19003875
636,330000,0.0212,0.1,19.67314212,0.670075956,41.1610508,0.522044706,0.98372063,2.092245893
637,330000,0.0239,0.1,26.54209002,0.904035371,53.4275,0.503212952,0.983079213,2.012934926
638,330000,0.0266,0.1,34.6785385,1.18116642,68.5254375,0.493931892,0.982763096,1.976018611
639,330000,0.0298,0.1,46.05836875,1.568768491,86.8249922,0.46952637,0.981931833,1.885107844
640,330000,0.0332,0.1,60.32934946,2.05484443,110.294008,0.453013354,0.981369392,1.828198198
641,330000,0.0372,0.1,80.15891941,2.730248388,141.308422,0.432737849,0.980678799,1.76285338
642,330000,0.0418,0.1,107.2615501,3.653376022,180.138734,0.40456143,0.979719098,1.679434372
643,330000,0.0468,0.1,142.2425966,4.844846001,231.345422,0.385150588,0.979057956,1.626414502
644,330000,0.0524,0.1,188.6491717,6.425474554,297.593844,0.366085101,0.978408577,1.577498811
645,330000,0.0583,0.1,246.2717889,8.388126481,380.749062,0.353191344,0.97796941,1.546052285
646,330000,0.0658,0.1,333.2064572,11.34915988,500.744156,0.334577442,0.977335412,1.502804478
647,330000,0.0736,0.1,440.8142622,15.0143295,636.52175,0.307463944,0.976411914,1.443968139
648,330000,0.0821,0.1,579.206673,19.72803647,820.911938,0.294435071,0.975968145,1.417304006
649,340000,0.0104,0.1,3.484370085,0.118679192,10.28375,0.661177092,0.988459541,2.951394298
650,340000,0.0116,0.1,4.577206825,0.155901697,13.132,0.651446328,0.988128107,2.868998606
651,340000,0.0131,0.1,6.202099638,0.211246268,16.8162891,0.631185002,0.987437997,2.711386479
652,340000,0.0146,0.1,8.131260833,0.276954354,20.9851309,0.612522749,0.986802353,2.580796672
653,340000,0.0163,0.1,10.70677464,0.364677498,26.4775293,0.595627881,0.986226906,2.472969703
654,340000,0.0183,0.1,14.2964069,0.486941967,33.8524609,0.577684856,0.985615759,2.367899929
655,340000,0.0206,0.1,19.21651716,0.654523107,43.4397305,0.557628076,0.984932616,2.26054129
656,340000,0.0231,0.1,25.58273878,0.871359442,55.4738789,0.538832703,0.984292437,2.168410481
657,340000,0.0257,0.1,33.39385191,1.137409424,70.5654922,0.526767959,0.983881507,2.11312826
658,340000,0.0288,0.1,44.38394499,1.511736874,89.8136406,0.505821781,0.98316807,2.023561462
659,340000,0.032,0.1,57.74804205,1.966923954,113.404219,0.490776952,0.982655637,1.963776
660,340000,0.0359,0.1,76.96770545,2.621554223,145.408125,0.470678097,0.981971061,1.889209561
661,340000,0.0404,0.1,103.3792827,3.521144272,185.600281,0.443000398,0.981028346,1.795333418
662,340000,0.0452,0.1,136.847991,4.661103337,237.797656,0.424519176,0.980398868,1.737677362
663,340000,0.0505,0.1,180.5236513,6.14871572,303.574375,0.405339626,0.979745604,1.681632145
664,340000,0.0562,0.1,235.810344,8.031805021,391.388781,0.397503568,0.979478704,1.659760867
665,340000,0.0636,0.1,321.1945403,10.94002866,509.288281,0.369326662,0.978518986,1.585606905
666,340000,0.071,0.1,422.8488901,14.40242095,646.3475,0.345787073,0.977717217,1.528554326
667,340000,0.079,0.1,552.1074249,18.80502404,833.160312,0.337333504,0.977429285,1.509054714
668,350000,0.0107,0.1,3.920314532,0.133527654,11.355,0.654749931,0.988240629,2.896451269
669,350000,0.0119,0.1,5.112646645,0.174139015,14.2866602,0.64213843,0.987811076,2.79437661
670,350000,0.0133,0.1,6.750260429,0.229916867,18.1016504,0.627091438,0.987298569,2.681622523
671,350000,0.015,0.1,9.11644555,0.310510183,23.4830098,0.611785473,0.986777241,2.575895361
672,350000,0.0167,0.1,11.92077929,0.406027036,29.195,0.591684217,0.986092583,2.449084853
673,350000,0.0188,0.1,16.02564426,0.545840559,37.4628711,0.572225946,0.985429826,2.337682684
674,350000,0.0211,0.1,21.38143203,0.728261069,47.1444805,0.546470089,0.98455257,2.204926239
675,350000,0.0233,0.1,27.39320962,0.933024883,59.3199492,0.538212524,0.984271314,2.165498312
676,350000,0.0262,0.1,36.7210123,1.250733984,76.7057,0.521274008,0.98369438,2.088877599
677,350000,0.0296,0.1,49.80756514,1.696467784,99.5270703,0.499557608,0.98295471,1.998231996
678,350000,0.033,0.1,65.35305344,2.225954019,125.127594,0.477708702,0.982210526,1.914640363
679,350000,0.0369,0.1,86.38923475,2.942455694,159.264047,0.457572275,0.981524671,1.843563581
680,350000,0.0416,0.1,116.5556465,3.969937073,204.235859,0.429308609,0.980561998,1.752260531
681,350000,0.0457,0.1,147.4066275,5.020735184,253.780312,0.419156568,0.980216215,1.721634341
682,350000,0.0518,0.1,201.582564,6.865991637,338.159219,0.40388269,0.97969598,1.677522164
683,350000,0.0579,0.1,266.2183252,9.067514364,426.164938,0.375316218,0.978722993,1.600809928
684,350000,0.0648,0.1,352.6882886,12.01271971,552.2025,0.361306244,0.978245807,1.565695595
685,350000,0.073,0.1,474.9714748,16.17773933,722.714312,0.342794979,0.977615305,1.521595191
686,350000,0.0814,0.1,623.4996978,21.23667656,919.589312,0.321980269,0.976906347,1.474883332
687,360000,0.0103,0.1,3.730387712,0.127058662,11.7931602,0.683682096,0.989226072,3.16137654
688,360000,0.0114,0.1,4.806663469,0.163717092,14.7561104,0.674259453,0.988905132,3.069927923
689,360000,0.0128,0.1,6.41971818,0.218658452,19.0629,0.663234965,0.988529633,2.969429415
690,360000,0.0143,0.1,8.467291395,0.288399705,23.7989199,0.644215308,0.987881815,2.810688659
691,360000,0.0161,0.1,11.38613741,0.387816896,30.3633398,0.625003788,0.987227463,2.666693604
692,360000,0.018,0.1,15.04547105,0.512455425,37.0144102,0.593523955,0.986155245,2.46016958
693,360000,0.0203,0.1,20.3175164,0.69202363,48.2995586,0.579343642,0.985672258,2.377237338
694,360000,0.0224,0.1,25.98206211,0.884960572,61.0265391,0.574249786,0.985498759,2.348795059
695,360000,0.0252,0.1,34.87087524,1.187717494,79.2151094,0.559795151,0.985006427,2.271669663
696,360000,0.0283,0.1,46.59473975,1.587037525,101.647047,0.541602623,0.984386782,2.181513354
697,360000,0.0316,0.1,61.37652372,2.09051165,126.494547,0.514789173,0.983473504,2.060959783
698,360000,0.0354,0.1,81.50869996,2.776222513,160.775766,0.493028695,0.982732332,1.972498225
699,360000,0.0397,0.1,108.5381616,3.696857976,205.403234,0.471584943,0.982001949,1.892451752
700,360000,0.0438,0.1,138.744137,4.725686913,259.085312,0.464484745,0.981760113,1.867360435
701,360000,0.0498,0.1,191.206372,6.512573932,343.967344,0.444114753,0.981066302,1.798932433
702,360000,0.0554,0.1,249.5284744,8.499050635,429.082719,0.418460676,0.980192512,1.719574169
703,360000,0.0622,0.1,333.2200738,11.34962367,559.298125,0.404217431,0.979707381,1.678464682
704,360000,0.0699,0.1,446.0226335,15.19172894,724.730812,0.384567861,0.979038108,1.624874519
705,370000,0.0105,0.1,4.091165789,0.139346923,12.9197803,0.683340916,0.989214451,3.15797036
706,370000,0.0118,0.1,5.476304682,0.186525369,16.5869902,0.669843376,0.988754719,3.028865478
707,370000,0.0132,0.1,7.246524536,0.246819843,20.7964707,0.651550273,0.988131648,2.869854452
708,370000,0.0147,0.1,9.48209141,0.322964244,26.2455293,0.638715939,0.987694504,2.767905113
709,370000,0.0165,0.1,12.65407376,0.431003371,33.208,0.61894502,0.987021098,2.624293223
710,370000,0.0185,0.1,16.84070948,0.573602043,41.7555781,0.596683599,0.986262864,2.479442932
711,370000,0.0207,0.1,22.29816317,0.759485338,52.5546211,0.57571451,0.985548648,2.356903603
712,370000,0.023,0.1,29.01218593,0.988167935,67.6246,0.570981774,0.985387449,2.330903303
713,370000,0.0258,0.1,38.65630342,1.316650859,85.5011406,0.547885524,0.98460078,2.211829198
714,370000,0.0288,0.1,50.88224737,1.733071938,108.788961,0.53228483,0.984069414,2.138053381
715,370000,0.0324,0.1,68.28974902,2.325979174,139.258797,0.509619855,0.983297435,2.039234278
716,370000,0.0363,0.1,90.71324498,3.089733403,175.143219,0.482062477,0.982358818,1.930734801
717,370000,0.0407,0.1,120.725976,4.111980349,220.901953,0.453486154,0.981385496,1.829779806
718,370000,0.0453,0.1,157.7525908,5.373123287,281.849125,0.440294197,0.980936172,1.786652908
719,370000,0.0508,0.1,210.0393657,7.154034059,369.157281,0.431030142,0.980620634,1.757562349
720,370000,0.0572,0.1,282.5131914,9.622524743,471.316719,0.400587376,0.97958374,1.668299865
721,370000,0.0635,0.1,366.7763232,12.49256443,597.220125,0.385860744,0.979082144,1.628295196
722,370000,0.0711,0.1,486.4661306,16.56925241,777.942,0.374675579,0.978701173,1.599169914
723,380000,0.0107,0.1,4.477480193,0.152504963,13.8622,0.677000751,0.988998502,3.095982428
724,380000,0.012,0.1,5.962627913,0.203089754,17.9346895,0.667536596,0.988676149,3.007849855
725,380000,0.0135,0.1,8.002523172,0.272569493,22.5023594,0.644369596,0.987887071,2.811908059
726,380000,0.015,0.1,10.41209935,0.354640727,27.8340508,0.625922241,0.987258745,2.673240993
727,380000,0.0169,0.1,14.02599518,0.477731624,35.0609414,0.599953834,0.98637425,2.499711496
728,380000,0.019,0.1,18.79357346,0.640117457,45.2616484,0.584779297,0.985857398,2.408357756
729,380000,0.0213,0.1,25.00259265,0.851599407,58.0000117,0.568920903,0.985317255,2.319759895
730,380000,0.0235,0.1,31.96162513,1.088627144,73.2655703,0.56375655,0.985141354,2.292298029
731,380000,0.0266,0.1,43.55784895,1.483599676,94.5390078,0.539260566,0.98430701,2.170424162
732,380000,0.0296,0.1,56.88635046,1.937574355,118.394633,0.519519179,0.98363461,2.081248525
733,380000,0.0332,0.1,75.77645439,2.580979683,150.333266,0.495943537,0.982831613,1.983904726
734,380000,0.0373,0.1,101.3608219,3.452394602,192.522156,0.473510873,0.982067547,1.899374456
735,380000,0.0417,0.1,133.9217181,4.561433185,242.039703,0.446695247,0.981154194,1.807322265
736,380000,0.0467,0.1,177.7110983,6.052918916,316.126531,0.4378482,0.98085286,1.778878945
737,380000,0.0519,0.1,231.3439856,7.879678871,398.848562,0.419970366,0.980243933,1.724049843
738,380000,0.0584,0.1,310.6559632,10.58108005,522.082938,0.404968175,0.979732952,1.68058238
739,380000,0.0655,0.1,413.7720352,14.09325925,668.146062,0.380716196,0.978906919,1.614768532
740,380000,0.073,0.1,542.4757002,18.47696322,851.972625,0.363270973,0.978312727,1.570526799
741,390000,0.0102,0.1,4.143249186,0.141120907,14.0928799,0.70600408,0.989986368,3.401407752
742,390000,0.0115,0.1,5.591025196,0.190432801,18.07425,0.690663502,0.989463862,3.23272555
743,390000,0.0128,0.1,7.306141025,0.248850407,22.3296699,0.672805686,0.988855616,3.05628783
744,390000,0.0144,0.1,9.805670203,0.333985481,28.4230703,0.65501017,0.988249493,2.898636168
745,390000,0.0161,0.1,12.95831426,0.441365938,36.3617695,0.643628062,0.987861814,2.806057082
746,390000,0.018,0.1,17.12292194,0.583214324,44.5028398,0.615239791,0.986894896,2.599021356
747,390000,0.02,0.1,22.27866893,0.758821356,56.7218086,0.607229221,0.986622053,2.546014251
748,390000,0.0225,0.1,29.90050142,1.018424355,74.0582891,0.596257194,0.986248341,2.47682432
749,390000,0.0253,0.1,40.08037633,1.365155415,93.9209531,0.573254157,0.985464847,2.343315151
750,390000,0.0281,0.1,52.09718207,1.774453154,117.198758,0.555480084,0.984859454,2.24961799
751,390000,0.0316,0.1,69.8512809,2.379165643,150.485344,0.535826686,0.984190051,2.154367709
752,390000,0.0354,0.1,92.76327091,3.159558197,190.068797,0.511948977,0.983376765,2.048966095
753,390000,0.0392,0.1,119.6749783,4.076182898,238.739391,0.498721272,0.982926224,1.994898135
754,390000,0.0443,0.1,162.4433337,5.532892073,312.012531,0.4793692,0.982267084,1.920746909
755,390000,0.0492,0.1,211.1170576,7.190740723,395.985375,0.466856427,0.981840893,1.875667364
756,390000,0.0557,0.1,287.8402699,9.803967401,515.905594,0.442067942,0.980996586,1.792332929
757,390000,0.0621,0.1,377.70918,12.86494238,652.1595,0.420833124,0.980273319,1.726618082
758,390000,0.0692,0.1,495.0045032,16.86007317,833.301875,0.405972172,0.979767148,1.683422817
759,400000,0.0104,0.1,4.530814006,0.154321537,14.9811504,0.697565682,0.989698953,3.306503065
760,400000,0.0117,0.1,6.080866458,0.207117012,19.4543691,0.687429265,0.989353702,3.199275833
761,400000,0.0131,0.1,8.064746059,0.274688832,24.5390898,0.671351052,0.988806071,3.042760382
762,400000,0.0146,0.1,10.57328285,0.360130709,30.1300703,0.64907872,0.988047465,2.849641944
763,400000,0.0165,0.1,14.35297524,0.48886871,37.99325,0.62222302,0.987132748,2.647064415
764,400000,0.0185,0.1,19.10169727,0.650612291,48.1484219,0.603274697,0.98648736,2.520635795
765,400000,0.0205,0.1,24.68579066,0.840808991,59.9850195,0.588467406,0.985983017,2.429941188
766,400000,0.0229,0.1,32.55101597,1.108702057,78.8956484,0.587416839,0.985947234,2.423753792
767,400000,0.0258,0.1,43.84619344,1.493420817,101.35482,0.56739903,0.985265419,2.31159907
768,400000,0.0289,0.1,58.21548727,1.982845346,128.51632,0.547018719,0.984571256,2.207596741
769,400000,0.0324,0.1,77.45814474,2.638258803,161.376656,0.520016422,0.983651546,2.083404612
770,400000,0.0363,0.1,102.8921582,3.504552595,206.464609,0.50164748,0.983025892,2.006611705
771,400000,0.04,0.1,131.1263029,4.4662201,250.278906,0.476079287,0.982155028,1.908685752
772,400000,0.0454,0.1,179.9204289,6.128169698,341.36275,0.472934792,0.982047925,1.897298445
773,400000,0.0505,0.1,234.7394415,7.995329607,425.42875,0.448228542,0.981206419,1.812344561
774,400000,0.0568,0.1,314.8738239,10.72474226,553.896812,0.431529814,0.980637653,1.759107204
775,400000,0.0638,0.1,420.9461732,14.33761357,715.155625,0.411392208,0.979951757,1.698924163
776,410000,0.0106,0.1,4.94505758,0.168430857,16.4212,0.698861376,0.989743085,3.320729786
777,410000,0.012,0.1,6.741597643,0.229621809,20.6693398,0.67383585,0.988890704,3.065940878
778,410000,0.0134,0.1,8.881482154,0.302507226,26.1845098,0.660811594,0.988447092,2.948213974
779,410000,0.015,0.1,11.772357,0.400971707,33.3729609,0.64724865,0.987985132,2.834858042
780,410000,0.0168,0.1,15.62499503,0.532194269,41.2517812,0.621228597,0.987098878,2.640114837
781,410000,0.0188,0.1,20.69442573,0.704861329,51.6870703,0.599620841,0.986362908,2.497632501
782,410000,0.021,0.1,27.28478163,0.929331777,64.9234297,0.579739059,0.985685726,2.379474044
783,410000,0.0235,0.1,36.13715627,1.230847588,85.4953203,0.577320067,0.985603334,2.365856341
784,410000,0.0263,0.1,47.87245406,1.630557042,108.754852,0.559813165,0.985007041,2.271762627
785,410000,0.0294,0.1,63.23791479,2.153911457,136.998922,0.538405749,0.984277895,2.166404798
786,410000,0.0329,0.1,83.75505583,2.852734391,172.374844,0.514110912,0.983450402,2.05808285
787,410000,0.037,0.1,112.3139722,3.825463764,220.028453,0.489547962,0.982613777,1.959047914
788,410000,0.0412,0.1,146.9225527,5.004247382,278.877594,0.473164729,0.982055757,1.898126523
789,410000,0.046,0.1,193.4879197,6.590284459,362.0655,0.465599678,0.981798088,1.871256358
790,410000,0.052,0.1,262.8280986,8.952041742,468.89325,0.439471354,0.980908145,1.784030141
791,410000,0.058,0.1,345.2614211,11.75975731,593.837,0.418592272,0.980196995,1.719963378
792,410000,0.0646,0.1,451.9341053,15.3930763,761.40875,0.406450077,0.979783426,1.684778248
793,420000,0.0101,0.1,4.556789748,0.155206282,16.5994102,0.72548484,0.990649892,3.642786066
794,420000,0.0113,0.1,6.032035684,0.205453814,20.8517695,0.710718283,0.990146936,3.456837889
795,420000,0.0126,0.1,7.917882094,0.26968658,26.3340508,0.699329125,0.989759016,3.3258958
796,420000,0.0142,0.1,10.67357919,0.363546846,33.44575,0.680868894,0.989130253,3.133508396
797,420000,0.0159,0.1,14.15773016,0.482218575,41.2024414,0.656386134,0.988296359,2.910243446
798,420000,0.0179,0.1,19.03446946,0.648322482,52.7883594,0.639419189,0.987718457,2.773303427
799,420000,0.0198,0.1,24.49019893,0.83414705,65.2374414,0.624599028,0.987213676,2.663818354
800,420000,0.0221,0.1,32.22731415,1.09767663,85.3915078,0.622593452,0.987145365,2.649662562
801,420000,0.0248,0.1,42.98159459,1.463972197,109.340961,0.606903084,0.986610944,2.54390192
802,420000,0.0279,0.1,57.68617659,1.964816789,137.569312,0.580675546,0.985717623,2.384788178
803,420000,0.0311,0.1,75.66191662,2.577078476,170.036938,0.555026587,0.984844008,2.247325281
804,420000,0.035,0.1,101.6375348,3.461819566,215.744047,0.528897616,0.983954044,2.122680832
805,420000,0.0388,0.1,131.4869802,4.47850493,265.134156,0.504073778,0.983108533,2.016428969
806,420000,0.0438,0.1,177.9893255,6.062395459,362.204844,0.508594851,0.983262522,2.03498071
807,420000,0.0489,0.1,234.366064,7.982612203,456.9725,0.487133112,0.982531526,1.949823674
808,420000,0.0546,0.1,308.6867544,10.51400792,586.482625,0.473664281,0.982072772,1.899928055
809,420000,0.0612,0.1,410.511887,13.98221715,754.628,0.456007613,0.981471378,1.83826102
810,430000,0.0104,0.1,5.09247812,0.173452066,18.1830898,0.719933291,0.990460804,3.570577893
811,430000,0.0115,0.1,6.546540038,0.222978061,22.4523809,0.708425576,0.990068846,3.429656089
812,430000,0.0128,0.1,8.554771811,0.291379326,27.9927793,0.694393625,0.989590911,3.272183048
813,430000,0.0144,0.1,11.48147439,0.391064116,35.2097383,0.673911965,0.988893297,3.066656521
814,430000,0.0163,0.1,15.64817004,0.53298362,45.0265,0.652467546,0.98816289,2.87742911
815,430000,0.0182,0.1,20.6104192,0.702000029,54.5161094,0.62193892,0.987123072,2.645075235
816,430000,0.0203,0.1,27.07466461,0.922175098,69.8450234,0.612360863,0.986796839,2.579718878
817,430000,0.0226,0.1,35.4005644,1.205758942,92.0749688,0.615524557,0.986904596,2.600946351
818,430000,0.0253,0.1,46.93017455,1.598462583,116.066008,0.595659613,0.986227987,2.473163782
819,430000,0.0284,0.1,62.64066515,2.133568869,147.110516,0.574193152,0.98549683,2.348482661
820,430000,0.0318,0.1,83.08830791,2.830024661,182.952406,0.545847416,0.984531361,2.201903139
821,430000,0.0356,0.1,110.1561804,3.751968415,231.450391,0.524061377,0.983789319,2.101111261
822,430000,0.0397,0.1,144.6355087,4.926349649,290.086062,0.501404832,0.983017627,2.005635162
823,430000,0.0444,0.1,191.2795844,6.515067577,385.244656,0.503485431,0.983088493,2.014039592
824,430000,0.0501,0.1,258.6491707,8.809705601,498.699,0.481352137,0.982334623,1.928090466
825,430000,0.0559,0.1,340.0640024,11.58273092,630.995562,0.461067521,0.98164372,1.855520012
826,430000,0.0621,0.1,442.2602622,15.06358091,798.16825,0.44590597,0.981127311,1.804747833
827,440000,0.0105,0.1,5.41308807,0.184372183,19.3646797,0.720465912,0.990478945,3.577381238
828,440000,0.0118,0.1,7.245787893,0.246794753,24.8527695,0.708451491,0.990069728,3.429960946
829,440000,0.0132,0.1,9.587994606,0.326571354,31.1124492,0.691827714,0.989503515,3.244938121
830,440000,0.0148,0.1,12.76020946,0.4346184,38.9739297,0.672596283,0.988848484,3.054333067
831,440000,0.0166,0.1,16.99745937,0.578941013,47.7796406,0.644253093,0.987883102,2.810987194
832,440000,0.0184,0.1,21.98253997,0.748735072,59.5114805,0.630616819,0.987418645,2.707215844
833,440000,0.0206,0.1,29.14828962,0.992803687,74.0294688,0.606260992,0.986589075,2.539753439
834,440000,0.0232,0.1,39.22582351,1.336048966,101.394531,0.613136694,0.986823264,2.584892347
835,440000,0.026,0.1,52.14304679,1.776015326,127.57968,0.591290347,0.986079168,2.44672469
836,440000,0.029,0.1,68.49717563,2.333044216,160.745469,0.573878032,0.985486097,2.346745943
837,440000,0.0326,0.1,91.75509613,3.125219316,204.178328,0.550612952,0.984693678,2.225253273
838,440000,0.0359,0.1,116.7473247,3.976465719,250.4315,0.533815336,0.984121543,2.145072708
839,440000,0.0407,0.1,159.7345046,5.440628153,318.302062,0.498166919,0.982907342,1.992694457
840,440000,0.0453,0.1,208.7250214,7.10926691,417.975719,0.500628836,0.982991196,2.00251851
841,440000,0.0508,0.1,277.9065048,9.465618949,540.935,0.486247877,0.982501375,1.946463975
842,440000,0.0571,0.1,372.1673857,12.67618641,693.4485,0.463309264,0.981720075,1.863270471
843,440000,0.0636,0.1,487.1991842,16.59422054,877.82675,0.444993919,0.981096246,1.801782061
844,450000,0.0107,0.1,5.884200473,0.200418481,20.1614,0.708145244,0.990059297,3.426361847
845,450000,0.012,0.1,7.835947111,0.266895838,25.6266094,0.694226146,0.989585207,3.270390808
846,450000,0.0134,0.1,10.32319461,0.351612592,32.2917695,0.680314991,0.989111387,3.12807912
847,450000,0.0151,0.1,13.91236993,0.473861497,40.6809,0.658012238,0.988351745,2.924081247
848,450000,0.0169,0.1,18.43263709,0.627823804,49.9903711,0.63127625,0.987441105,2.712057469
849,450000,0.0188,0.1,24.05370864,0.819279997,63.6571094,0.622136335,0.987129796,2.646457157
850,450000,0.021,0.1,31.71386326,1.080188264,77.6741875,0.591706534,0.986093343,2.449218718
851,450000,0.0235,0.1,42.00322538,1.430648507,105.3995,0.601485535,0.98642642,2.509319202
